IP address,Protocol version,User agent,Connected since,Services,Height,Hostname,City,Country code,Latitude,Longitude,Timezone,ASN,Organization name,Coordinates
"54.217.186.6:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:09:22.000Z",1037,760762,"ec2-54-217-186-6.eu-west-1.compute.amazonaws.com","Dublin","IE",53.3379,-6.2591,"Europe/Dublin","AS16509","AMAZON-02","53.3379, -6.2591"
"[2a01:4f9:4a:4fed::2]:8333",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:10.000Z",1033,760762,"2a01:4f9:4a:4fed::2",,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH","51.2993, 9.491"
"jjwcuhhyah4tdwhy66gkfjdokxnl2ozcimnd6p432k3f7fvwuwmzedid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T12:58:01.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"pkmzvrhauv3zcrt33qf7qrrlhixnurygjgia3ijkhtnevlb25vwnzmyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T02:09:27.000Z",1097,760762,,,,,,,"TOR","Tor network","0, 0"
"2i7agpyumqavxcwzyroobi3x4cfinxyzktmnixtstgvugl3fjh2pxzqd.onion:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-29T00:06:58.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"85.23.24.123:8333",70016,"/Satoshi:0.21.1/","2022-09-21T21:56:09.000Z",1033,760762,"85-23-24-123.bb.dnainternet.fi","Turku","FI",60.4425,22.2181,"Europe/Helsinki","AS16086","DNA Oyj","60.4425, 22.2181"
"72fypnlkojfgr3becqktfuvyrb37cxtay6jrtodzijxblepwk4ujcuyd.onion:8333",70016,"/Satoshi:23.0.0/Knots:20220529/","2022-10-28T19:47:04.000Z",67109965,760762,,,,,,,"TOR","Tor network","0, 0"
"212.69.60.77:8333",70016,"/Satoshi:23.0.0/","2022-10-27T16:50:06.000Z",1033,760762,"cust77-dsl60.idnet.net","Barwell","GB",52.5667,-1.3325,"Europe/London","AS12496","Infinity Developments Limited","52.5667, -1.3325"
"[240b:252:9480:9d00:e65f:1ff:fe10:d767]:8333",70016,"/Satoshi:23.0.0/","2022-10-28T03:40:50.000Z",1032,760762,"240b:252:9480:9d00:e65f:1ff:fe10:d767","Okinawa","JP",26.3372,127.7816,"Asia/Tokyo","AS2516","KDDI CORPORATION","26.3372, 127.7816"
"y7sz47v2uemihvcr3zcm66r75fr5egslvtp6ulkrlr6gw6sikep76xyd.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-28T07:33:44.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"gmu3j65ikb2m7psjhm3pmk62uunmoab6gdtspttgqlpzaaklqbuwqtid.onion:8333",70016,"/Satoshi:23.0.0/Knots:20220529/","2022-10-28T23:42:10.000Z",67109965,760762,,,,,,,"TOR","Tor network","0, 0"
"kw6733hjranzatego63t43r4qkqqozq4b2uzmqv66wn3seqo7o5qrtyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:33:22.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"5sylwd3p2at4fvnns36s53jfnzsgkf4zi6gj44s34rjo6r44z3o7tlad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T21:06:57.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"4u3oegztmhffezi4r447gynondm43ey4aywbsg55vx4xydma7n7kkdid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:48:27.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"64.187.175.226:8333",70016,"/Satoshi:0.21.1/","2022-10-26T11:41:54.000Z",1033,760762,"64.187.175.226","Seattle","US",47.6144,-122.3447,"America/Los_Angeles","AS54858","AS-SBI","47.6144, -122.3447"
"w3bk6j5k53fmx4yf47ii6lja6vstgk265ixuyrglhpil54circo6oryd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T02:36:36.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"54.251.158.5:8333",70016,"/Satoshi:22.0.0/","2022-10-27T19:04:52.000Z",1033,760762,"ec2-54-251-158-5.ap-southeast-1.compute.amazonaws.com","Singapore","SG",1.3036,103.8554,"Asia/Singapore","AS16509","AMAZON-02","1.3036, 103.8554"
"vs2hnrqgz4piriuqdcdphpzcelurhjr7qdtdbiyygjh6txvmux57vfad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:16:47.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"4z3muzqtruggztf3x5fq77am4iqzoqzbvnpbxvdxd4f6ufcdbgkxfayd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T17:33:38.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"pnkcwwueuxsszeqzkfssi4wt6h6awlv3loadqw4625pw44v7kec25lid.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:33:33.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"[2a00:8a60:e012:a00::21]:8333",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:09.000Z",1033,760762,"ftp.halifax.rwth-aachen.de","Aachen","DE",50.7745,6.0861,"Europe/Berlin","AS47610","RWTH Aachen University","50.7745, 6.0861"
"168.119.176.220:8333",70015,"/Satoshi:0.20.1/","2022-10-29T03:09:18.000Z",1037,760762,"static.220.176.119.168.clients.your-server.de",,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH","51.2993, 9.491"
"24.55.154.69:8555",80000,"/BitCore:0.15.2/","2022-10-25T00:38:42.000Z",13,670861,"24.55.154.69.res-cmts.flt4.ptd.net","Mertztown","US",40.4986,-75.6867,"America/New_York","AS3737","AS-PTD","40.4986, -75.6867"
"fwuz6itucda4djkxvxjbvyhokuf2xtqcwxm4huzjkfmxfz42iybch4ad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:56:44.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"213.142.166.32:8333",70016,"/Satoshi:23.0.0/","2022-10-03T08:50:52.000Z",1033,760762,"213.142.166.32","Ipsach","CH",47.1167,7.2196,"Europe/Zurich","AS42155","Evard Antennenbau AG","47.1167, 7.2196"
"fagi246fen7tzl7tlnu7q24kdsbleyeqitm7ybj6wjumjplydmwckkid.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T01:30:05.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"u3edrtzedv5tmzizamlj6n4kmpfrn4ekvxfjpzauxoy4jps3orzftiyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:58:32.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"2lxobygo443gphuhx3uimpijn53tejgcibbtsbu4wcutjnv7kuh2lvad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:33:23.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"eksp2slkoshzpdoju2lpwohtwm2nunrvzxymgkczb64tnuiymnzzisad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:50:09.000Z",1033,760758,,,,,,,"TOR","Tor network","0, 0"
"fuk456vevhsnoukfwmvqknhl5fd2pkqixwhgdeoopvipbmfdki4b4oid.onion:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-28T23:58:34.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"143.198.148.227:8333",70015,"/Satoshi:0.18.1/","2022-09-21T23:02:44.000Z",1037,760762,"143.198.148.227","Santa Clara","US",37.3931,-121.962,"America/Los_Angeles","AS14061","DIGITALOCEAN-ASN","37.3931, -121.962"
"97.116.117.153:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-28T16:55:05.000Z",1033,760762,"97-116-117-153.mpls.qwest.net","Minneapolis","US",44.9399,-93.2548,"America/Chicago","AS209","CENTURYLINK-US-LEGACY-QWEST","44.9399, -93.2548"
"73.215.169.219:8333",70016,"/Satoshi:0.21.1/","2022-10-27T21:37:30.000Z",1033,760762,"c-73-215-169-219.hsd1.nj.comcast.net","Atlantic Highlands","US",40.3975,-74.0297,"America/New_York","AS7922","COMCAST-7922","40.3975, -74.0297"
"6h7hyquqtcayqayb7iyjwgxujjbw63myg64cqbzxtwijr55ilbgb4wid.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.14.1)/","2022-10-28T19:22:47.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"97.93.59.56:8333",70016,"/Satoshi:0.21.0/","2022-10-12T06:52:00.000Z",1033,,"097-093-059-056.biz.spectrum.com","La Crescenta","US",34.2337,-118.2536,"America/Los_Angeles","AS20115","CHARTER-20115","34.2337, -118.2536"
"70.64.48.41:8333",70016,"/Satoshi:23.0.0/","2022-10-21T00:13:35.000Z",1032,760762,"S01061056117eb4df.ss.shawcable.net","Saskatoon","CA",52.1183,-106.6324,"America/Regina","AS6327","SHAW","52.1183, -106.6324"
"[2401:b140:1::100:220]:8333",70016,"/Satoshi:0.21.0(@wiz)/","2022-10-27T05:38:38.000Z",1037,760762,"node220.fmt.wiz.biz","Fremont","US",37.5172,-121.9191,"America/Los_Angeles","AS54415","WIZ K.K.","37.5172, -121.9191"
"35.247.39.60:8333",70015,"/Satoshi:0.20.1/","2022-10-29T03:09:22.000Z",1037,760758,"60.39.247.35.bc.googleusercontent.com","The Dalles","US",45.5999,-121.1871,"America/Los_Angeles","AS396982","GOOGLE-CLOUD-PLATFORM","45.5999, -121.1871"
"gsc56ui3jx6afoem2d5askwcssugumsswcfjuwimmkxoyrb7c3pjcbqd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:33:24.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"zdm5zxotwdsma3jvij3jmlke5wmblwy7qa2kikfctlzltexx6l35u2id.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T17:02:51.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"aluyfzl3xtcwp4ry5ynyx6ifi45ujfqzbxdhg7wdouxvltaiv7roevqd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T01:13:42.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"135.181.147.187:8333",70015,"/Satoshi:0.20.1/","2022-10-29T03:09:21.000Z",1037,760762,"static.187.147.181.135.clients.your-server.de","Helsinki","FI",60.1719,24.9347,"Europe/Helsinki","AS24940","Hetzner Online GmbH","60.1719, 24.9347"
"72s3krwdf7nkfdglvjgyyynt5tfv2m4ehsbm53ghyeqea45u37kmigyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T19:30:44.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"3.83.69.226:8333",70016,"/Satoshi:0.21.0/","2022-10-28T20:58:23.000Z",1033,760762,"ec2-3-83-69-226.compute-1.amazonaws.com","Ashburn","US",39.0469,-77.4903,"America/New_York","AS14618","AMAZON-AES","39.0469, -77.4903"
"104.248.57.27:8333",70015,"/Satoshi:0.20.0/","2022-09-21T22:04:25.000Z",1032,760762,"104.248.57.27","North Bergen","US",40.793,-74.0247,"America/New_York","AS14061","DIGITALOCEAN-ASN","40.793, -74.0247"
"[2001:41d0:1004:74e::]:8333",70012,"/Satoshi:0.12.1(bitcore)/","2022-09-21T21:56:11.000Z",5,760762,"2001:41d0:1004:74e::",,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS","48.8582, 2.3387"
"2xiinf57kphnx4g4ejxou7k6t2strczri5xkqftdg3zpj36vija7t7qd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T01:13:27.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"206.189.180.73:8333",70016,"/Satoshi:0.21.1/","2022-10-28T04:30:55.000Z",1033,760762,"206.189.180.73","North Bergen","US",40.793,-74.0247,"America/New_York","AS14061","DIGITALOCEAN-ASN","40.793, -74.0247"
"sfkhhu55dvnoi6szp6dxtul5iunm2k2solr6hedyjiypgpnvis3576yd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T03:57:54.000Z",1097,760762,,,,,,,"TOR","Tor network","0, 0"
"dg4afzr72g7ueakxyd4uq24bpslk7envdwb5brfu6xhlgswcsytv2pyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-24T13:01:28.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"98.221.145.149:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-28T12:50:14.000Z",1033,760762,"c-98-221-145-149.hsd1.nj.comcast.net","Egg Harbor","US",39.3773,-74.6123,"America/New_York","AS7922","COMCAST-7922","39.3773, -74.6123"
"188.167.69.171:8333",70015,"/Satoshi:0.18.1/","2022-10-22T22:01:50.000Z",1037,760762,"188-167-69-171.dynamic.chello.sk","Bratislava","SK",48.1833,17.0379,"Europe/Bratislava","AS6830","Liberty Global B.V.","48.1833, 17.0379"
"ijgk2x7ptytk4ebx573tvlyaipcmhsl3qpqia2xar43uoe3iziohkfyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:25:17.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"4ngxthw2qx4yv56zpghtuy6wxkt5mgzk6wbzehcfdvgca7qf2xt23fid.onion:8333",70016,"/Satoshi:21.99.0/","2022-10-28T23:16:43.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"vmv7isdhm5ovnjud6xc2wr2jzoicz4hcctal2xb3x3am3zjsasvzbmid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T17:56:36.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"64.35.204.175:8333",70016,"/Satoshi:22.0.0/","2022-10-29T00:23:08.000Z",1097,760762,"h64-35-204-175.cntcnh.broadband.dynamic.tds.net","Center Barnstead","US",43.3566,-71.2424,"America/New_York","AS4181","TDS-AS","43.3566, -71.2424"
"tyzsthh2njnnc7ks3o4lgdadhj4mniwojkfjzle7dzxtkanu77nvhoid.onion:8333",70016,"/Satoshi:23.0.0/Knots:20220529/","2022-10-27T18:09:11.000Z",67109965,760762,,,,,,,"TOR","Tor network","0, 0"
"[2600:1f1e:2fe:3601:a113:a108:29c5:259e]:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:09:18.000Z",1037,760762,"2600:1f1e:2fe:3601:a113:a108:29c5:259e","São Paulo","BR",-23.5335,-46.6359,"America/Sao_Paulo","AS16509","AMAZON-02","-23.5335, -46.6359"
"aclijo6kbbyqbsqxwe74qm2okduxnre3z4qonrhi5vaz4snvnqdqhzyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T13:59:20.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"[2405:9800:bc00:cf29:6da5:5447:160c:df3f]:8333",70016,"/Satoshi:22.0.0/","2022-10-29T02:52:48.000Z",1033,760762,"2405-9800-bc00.44.pool1.sila1-bcr01.myaisfibre.com","Bangkok","TH",13.7366,100.4995,"Asia/Bangkok","AS133481","AIS Fibre","13.7366, 100.4995"
"yxgvp66ll3c6ko7w4hm7xvzofd3cb3ku3jjqc4wihapnyk3wxijafrid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T01:05:06.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"84.145.234.89:8333",70016,"/Satoshi:23.0.0/","2022-10-29T03:01:10.000Z",1033,760762,"p5491ea59.dip0.t-ipconnect.de","Meiningen","DE",50.5654,10.4106,"Europe/Berlin","AS3320","Deutsche Telekom AG","50.5654, 10.4106"
"ix6ex2npbdoohrj3l23ykom7vnnuzs36qxkguf6y6oylbpph3l4n6jqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T22:27:29.000Z",1032,760762,,,,,,,"TOR","Tor network","0, 0"
"nz7rn2ukf3kwqx24iv6q6tyhiclxwzuk65thkihoo4btbdat4y5ee2qd.onion:8333",70016,"/Satoshi:22.99.0/","2022-10-29T01:30:07.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"190.79.197.43:8333",70016,"/Satoshi:23.0.0/","2022-10-29T01:46:39.000Z",1033,760762,"190-79-197-43.dyn.dsl.cantv.net","Los Teques","VE",10.3527,-67.0348,"America/Caracas","AS8048","CANTV Servicios, Venezuela","10.3527, -67.0348"
"q46hhdxm7j2vfhlblbeuzggm6ospmgrlbbx5karg23tnyzaxb5eiuhqd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:16:37.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"exn2oolf6bsvrqrnmp5tkhzuxsrmk273dld2pp264v2qaw64h4riooqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T01:55:26.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"[2a01:4f8:13a:4e::2]:9181",70016,"/Satoshi:22.0.0/","2022-10-28T07:08:38.000Z",1033,760762,"2a01:4f8:13a:4e::2","Gunzenhausen","DE",49.1156,10.7511,"Europe/Berlin","AS24940","Hetzner Online GmbH","49.1156, 10.7511"
"y3v4djoqsoocvivs463yyif657s6mjcd2n4eztrkqrtte3i2aydi6uid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:23:47.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"dapsjvkbj4pcoynoudkwxjqe4iyqeh3zn3up7vbdtylepk2oz3shtuqd.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.14.1)/","2022-10-28T17:33:37.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"f574oa37yq5kozgrwfirughimi6ryvxeaesarclmchvjrajdjz2rq3qd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:33:30.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"49.12.163.214:9001",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:10.000Z",1033,760762,"pink.coinomi.net",,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH","51.2993, 9.491"
"m6ypp6pivi4wf3yqf36g64tqbbgyggwxjpftcqld43pvcqthwrbfv2ad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T03:01:37.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"92.28.240.40:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:25:18.000Z",1037,760762,"host-92-28-240-40.as13285.net","Croydon","GB",51.4021,-0.0916,"Europe/London","AS13285","TalkTalk","51.4021, -0.0916"
"pyxgdjhjlfrpkursuuzchwxugogldpp2tj3brs73fxf7ghmjw2sy4cyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T22:03:01.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"146.190.235.191:8333",70016,"/Satoshi:0.21.0/","2022-09-21T21:56:09.000Z",1032,760762,"146.190.235.191","Amsterdam","NL",52.352,4.9392,"Europe/Amsterdam","AS14061","DIGITALOCEAN-ASN","52.352, 4.9392"
"77.38.3.90:8333",70016,"/Satoshi:23.0.0/","2022-10-28T00:22:16.000Z",1033,760762,"77-38-3-90.dynamic.telemach.net","Celje","SI",46.2286,15.2577,"Europe/Ljubljana","AS3212","Telemach UG d.o.o.","46.2286, 15.2577"
"44gn37w2ds63wakatawgviyunyzogfsv65f7nzd5zewm67hd7sbtkwid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:50:11.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"41.139.245.135:8333",70016,"/Satoshi:22.0.0/","2022-10-29T01:21:40.000Z",1033,760762,"41-139-245-135.safaricombusiness.co.ke","Nairobi","KE",-1.2841,36.8155,"Africa/Nairobi","AS37061","Safaricom","-1.2841, 36.8155"
"c4mhmmhnmohvzyceubxwrlem6wsx6rhii3zvpwdzkn6pfiszckgfmsqd.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-28T11:26:29.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"[2a01:4f8:c0c:7a76::1]:8333",70015,"/Satoshi:0.20.0/","2022-10-27T16:34:07.000Z",1032,760762,"2a01:4f8:c0c:7a76::1","Gunzenhausen","DE",49.1156,10.7511,"Europe/Berlin","AS24940","Hetzner Online GmbH","49.1156, 10.7511"
"5.199.174.146:8333",70016,"/Satoshi:24.99.0/","2022-10-27T07:28:14.000Z",1033,760762,"5.199.174.146",,"LT",55.4167,24,"Europe/Vilnius","AS16125","UAB Cherry Servers","55.4167, 24"
"u53v2dr36okec54bswxt6e2d7gdn4f6rhzsoudrdlgpapweytzojjtid.onion:8333",70016,"/Satoshi:23.0.0/Knots:20220529/","2022-10-28T05:20:37.000Z",67109965,760762,,,,,,,"TOR","Tor network","0, 0"
"99.2.23.230:8333",70016,"/Satoshi:0.21.1/","2022-10-27T21:21:40.000Z",1032,760762,"99-2-23-230.lightspeed.snantx.sbcglobal.net","San Antonio","US",29.5531,-98.3598,"America/Chicago","AS7018","ATT-INTERNET4","29.5531, -98.3598"
"4whm3yqh74czuort2tfw77kionwifqznfbs245oepmsull6yuc2dwlyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:23:17.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"zbuh2w7z4vct6nyej4a6q5zkqh6epeujq6jyo4ys5see2kgmrd2zbbid.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T00:40:14.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"4x6e4ki4uwsiabb3ug4rvme6nw7u6g7li67h5t3y64vwozg6rgahkfid.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:09:38.000Z",1037,760760,,,,,,,"TOR","Tor network","0, 0"
"ksozzphymob4rzleflps2ac6jm7vydnthou4w6fv5p2gmma63mf3iiyd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T02:36:08.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"70.173.168.69:8333",70016,"/Satoshi:22.0.0/","2022-10-27T00:53:08.000Z",1033,760762,"ip70-173-168-69.lv.lv.cox.net","Las Vegas","US",36.1682,-115.2166,"America/Los_Angeles","AS22773","ASN-CXA-ALL-CCI-22773-RDC","36.1682, -115.2166"
"181.30.71.70:8333",70016,"/Satoshi:23.0.0/","2022-10-24T13:48:40.000Z",1032,760762,"70-71-30-181.fibertel.com.ar","Buenos Aires","AR",-34.6142,-58.3811,"America/Argentina/Buenos_Aires","AS7303","Telecom Argentina S.A.","-34.6142, -58.3811"
"szkcuxxu23kphr7h666mdg6xdg2mkjpl3hfr6cnpapaexeysr2i7jaad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:48:43.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"20.83.146.10:8333",70016,"/Satoshi:22.0.0/","2022-10-29T02:36:05.000Z",1033,760762,"20.83.146.10","Tappahannock","US",37.9273,-76.8545,"America/New_York","AS8075","MICROSOFT-CORP-MSN-AS-BLOCK","37.9273, -76.8545"
"ufb33uhv4w57kdqozk2yacuuw2igct32zfz6p2p6rl6kmwqx4zhjfiqd.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-29T01:30:14.000Z",1032,760762,,,,,,,"TOR","Tor network","0, 0"
"lxcsrowdge7vxo5k46fb22libqwumvkpgtkt332jtf6myaqs3d6keead.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T01:05:14.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"95.163.166.76:8333",70016,"/Satoshi:22.0.0/","2022-10-25T03:02:59.000Z",1033,760762,"95.163.166.76.dynamic-pppoe.dt.ipv4.wtnet.de","Hamburg","DE",53.5582,9.9532,"Europe/Berlin","AS15943","wilhelm.tel GmbH","53.5582, 9.9532"
"3yvh763bgdymfnjay2ptu7vitrkzwuv2u4ep6l4dmcc34i5xkbe6qfqd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T02:36:23.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"zkzj4uhvvpav6ee7djkfj2uem6tyswi7idzupkozspbgr2kfvrk5biid.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T14:58:47.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"i27vvjuztce6km4but5gbs7sjvzw7nv6ffiwqbbnwiow2gbtwcingryd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:27:55.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"94.239.145.32:8333",70016,"/Satoshi:22.0.0/","2022-10-28T18:19:45.000Z",1033,760762,"94.239.145.32","Argenteuil","FR",48.9484,2.2513,"Europe/Paris","AS5410","Bouygues Telecom SA","48.9484, 2.2513"
"uoa2zyh3tl6tlmbdr2k5wzmchul7hdwosaiyrazmadtazv47lubo2yqd.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-28T23:41:40.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"[2607:5300:60:614::1]:8333",70016,"/Satoshi:0.21.0/","2022-10-26T18:17:31.000Z",1033,760762,"2607:5300:60:614::1","Montreal","CA",45.5178,-73.6046,"America/Toronto","AS16276","OVH SAS","45.5178, -73.6046"
"4fh4gsgam6paxie7nwv4nkk7ytimsb5fgdypqsftj5k7ows6iantuuad.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.14.1)/","2022-10-28T23:25:31.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"[2607:5300:60:1ea6::1]:8333",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:13.000Z",1033,760762,"2607:5300:60:1ea6::1","Montreal","CA",45.5178,-73.6046,"America/Toronto","AS16276","OVH SAS","45.5178, -73.6046"
"160.80.87.203:8333",70016,"/Satoshi:23.0.0/","2022-10-14T22:17:37.000Z",1033,760762,"160.80.87.203","Zagarolo","IT",41.8431,12.8199,"Europe/Rome","AS137","Consortium GARR","41.8431, 12.8199"
"94.224.160.139:8333",70016,"/Satoshi:23.99.0/","2022-10-23T12:54:14.000Z",1033,760762,"94-224-160-139.access.telenet.be","Galmaarden","BE",50.7573,3.9708,"Europe/Brussels","AS6848","Telenet BVBA","50.7573, 3.9708"
"hlm4yhxfxta4ixhsth26myvjl4yjohw5fncekvqbcm4mv3loqzr5gxqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T03:09:34.000Z",1101,760762,,,,,,,"TOR","Tor network","0, 0"
"4tn25hhygqwxxlw2mdmxxydeysc6qqch4dxix35hdunyl5ecbvwz6mid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T01:30:05.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"zhapnpxpk3lmrfsmhluytttodeosmie7yabywa3aaxmtkreh2lmeemqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-27T07:58:41.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"3ke23xmvf7rxcvixiu3gjh277zpfxz463zml7sivutmfmizrydq322id.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T20:02:52.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"[2001:41d0:a:3e1b::]:8333",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:09.000Z",1033,760762,"2001:41d0:a:3e1b::",,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS","48.8582, 2.3387"
"dr7wctxqhk6kincgv2z4c5edx5xljgof4jqoz3hbejid22mompak32id.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T03:01:15.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
